4.850920865000000049e+04 7.843857536223600114e-04
4.852272095999999874e+04 7.410263989351800187e-04
4.853623327999999310e+04 6.992093566418700144e-04
4.854974559000000590e+04 6.601728695098600490e-04
4.856325791000000754e+04 6.239557154082900478e-04
4.857677021999999852e+04 5.904717387549200495e-04
4.859028252999999677e+04 5.591171452426999542e-04
4.860379484999999841e+04 5.273793013045999971e-04
4.861730716000000393e+04 4.978741523778200352e-04
4.863081947999999829e+04 4.707690079044299911e-04
4.864433178999999654e+04 4.477551961479300227e-04
4.865784410999999818e+04 4.272119725359499790e-04
4.867135642000000371e+04 4.069975709521399840e-04
4.868486874000000535e+04 3.873260656481799916e-04
4.869838105000000360e+04 3.676463685632500250e-04
4.871189336000000185e+04 3.498062224851399894e-04
4.872540568000000349e+04 3.334103709902699929e-04
4.873891799000000174e+04 3.179897892481899904e-04
4.875243031000000337e+04 3.034130706596499961e-04
4.876594261999999435e+04 2.897812347235600018e-04
4.877945494000000326e+04 2.770742528345499921e-04
4.879296725000000879e+04 2.651610778559199849e-04
4.880647955999999976e+04 2.527425790311099794e-04
4.881999188000000140e+04 2.407679327676900125e-04
4.883350418999999965e+04 2.299234664026800006e-04
4.884701651000000129e+04 2.204265415710599907e-04
4.886052882000000682e+04 2.124025863943999871e-04
4.887404113999999390e+04 2.038060755606399999e-04
4.888755344999999943e+04 1.951763615397699944e-04
4.890106576999999379e+04 1.854401063437400069e-04
4.891457807999999932e+04 1.765134458737800042e-04
4.892809038999999757e+04 1.686721304193699927e-04
4.894160270999999921e+04 1.616719530296599949e-04
4.895511502000000473e+04 1.554147172242800073e-04
4.896862733999999909e+04 1.492758823851699868e-04
4.898213964999999735e+04 1.431880379915499951e-04
4.899565196999999898e+04 1.366189717405700080e-04
4.900916428000000451e+04 1.302604256795900095e-04
4.902267660000000615e+04 1.241379033431700091e-04
4.903618890999999712e+04 1.187598581032199969e-04
4.904970122000000265e+04 1.138047410571699979e-04
4.906321354000000429e+04 1.078548839871999965e-04
4.907672585000000254e+04 1.019725474559199987e-04
4.909023817000000417e+04 9.574480274911805681e-05
4.910375047999999515e+04 9.084955527657524634e-05
4.911726279999999679e+04 8.684009291868362724e-05
4.913077511000000231e+04 8.424697783972946870e-05
4.914428742000000057e+04 8.208594260399284972e-05
4.915779974000000220e+04 8.041072792330485530e-05
4.917131204999999318e+04 7.868961753142853150e-05
4.918482436999999481e+04 7.688336392875850980e-05
4.919833668000000034e+04 7.467841674477617223e-05
4.921184900000000198e+04 7.235755297376612720e-05
4.922536131000000023e+04 7.131414555989921890e-05
4.923887363000000187e+04 7.064660265546034005e-05
4.925238594000000739e+04 7.092231285314886031e-05
4.926589824999999837e+04 7.055802159117995922e-05
4.927941057000000001e+04 6.948022205037070425e-05
4.929292287999999826e+04 6.766290118650748839e-05
4.930643519999999262e+04 6.570414383133308073e-05
4.931994751000000542e+04 6.359364165871978208e-05
4.933345983000000706e+04 6.125320017228757716e-05
4.934697213999999803e+04 5.833442668329710736e-05
4.936048444999999629e+04 5.553281823676146413e-05
4.937399676999999792e+04 5.282866903804206546e-05
4.938750908000000345e+04 5.046565907713688646e-05
4.940102139999999781e+04 4.823325194730984102e-05
4.941453370999999606e+04 4.599166402702480674e-05
4.942804602999999770e+04 4.422554062154190901e-05
4.944155834000000323e+04 4.308727259102351380e-05
4.945507066000000486e+04 4.225942836100721807e-05
4.946858297000000312e+04 4.164010193940329019e-05
4.948209528000000137e+04 4.066856232685634825e-05
4.949560760000001028e+04 3.968894576258358812e-05
4.950911991000000125e+04 3.882255568168996806e-05
4.952263223000000289e+04 3.796684076717770306e-05
4.953614453999999387e+04 3.709571600369722600e-05
4.954965686000000278e+04 3.660110488691018969e-05
4.956316917000000831e+04 3.638822430160659668e-05
4.957668147999999928e+04 3.636224705525638150e-05
